"created","song","artist","url","text"
2015-07-04 23:35:49,"What You Wanna Do? (feat. Ice Cube)","Kausion","https://t.co/PuZJpz4wxz","What You Wanna Do? (feat. Ice Cube) - Kausion https://t.co/PuZJpz4wxz #beats1"
2015-07-04 23:33:34,"F**k The Police (Clean)","Jay Dee","https://t.co/hWw94r3xNA","F**k The Police (Clean) - Jay Dee https://t.co/hWw94r3xNA #beats1"
2015-07-04 23:32:49,"The Light","Common","https://t.co/YCfPhWbHmm","The Light - Common https://t.co/YCfPhWbHmm #beats1"
2015-07-04 23:30:36,"Runnin","The Pharcyde","https://t.co/xEe6pUXyGt","Runnin - The Pharcyde https://t.co/xEe6pUXyGt #beats1"
2015-07-04 23:29:49,"Find a Way","A Tribe Called Quest","https://t.co/k3kRAjkpZB","Find a Way - A Tribe Called Quest https://t.co/k3kRAjkpZB #beats1"
2015-07-04 23:28:20,"Stakes is High","De La Soul",NA,"Stakes is High - De La Soul #beats1"
2015-07-04 23:24:33,"Till I Collapse (Freestyle)","50 Cent",NA,"Till I Collapse (Freestyle) - 50 Cent #beats1"
2015-07-04 23:23:05,"'Till I Collapse (feat. Nate Dogg)","Eminem","https://t.co/FsfBha5O9I","'Till I Collapse (feat. Nate Dogg) - Eminem https://t.co/FsfBha5O9I #beats1"
2015-07-04 23:21:36,"Church for Thugs","The Game","https://t.co/VJNkQb87dR","Church for Thugs - The Game https://t.co/VJNkQb87dR #beats1"
2015-07-04 23:18:36,"The Devil Is a Lie (feat. JAY Z)","Rick Ross","https://t.co/q9C3uhsMY1","The Devil Is a Lie (feat. JAY Z) - Rick Ross https://t.co/q9C3uhsMY1 #beats1"
2015-07-04 23:16:20,"They Reminisce Over You (T.R.O.Y.)","Pete Rock &amp; CL Smooth, Pete Rock &amp; C.L. Smooth","https://t.co/5BUcSjVCON","They Reminisce Over You (T.R.O.Y.) - Pete Rock &amp; CL Smooth, Pete Rock &amp; C.L. Smooth https://t.co/5BUcSjVCON #beats1"
2015-07-04 23:14:49,"WDYW (feat. Lil Uzi Vert, A$AP Ferg &amp; Rich The Kid)","Carnage","https://t.co/Hxs83KVDsG","WDYW (feat. Lil Uzi Vert, A$AP Ferg &amp; Rich The Kid) - Carnage https://t.co/Hxs83KVDsG #beats1"
2015-07-04 23:10:20,"Twinz (feat. Fat Joe) [Deep Cover 98]","Big Punisher","https://t.co/cC3iTsvKqB","Twinz (feat. Fat Joe) [Deep Cover 98] - Big Punisher https://t.co/cC3iTsvKqB #beats1"
2015-07-04 23:08:50,"We Dem Boyz","Wiz Khalifa","https://t.co/cYXdJzEt13","We Dem Boyz - Wiz Khalifa https://t.co/cYXdJzEt13 #beats1"
2015-07-04 23:07:20,"Move That Dope (feat. Pharrell, Pusha T &amp; Casino)","Future","https://t.co/3btLpSHrc7","Move That Dope (feat. Pharrell, Pusha T &amp; Casino) - Future https://t.co/3btLpSHrc7 #beats1"
2015-07-04 23:06:33,"Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James &amp; Schoolboy Q)","A$AP Ferg","https://t.co/O3GcZt1tON","Work REMIX (feat. A$AP Rocky, French Montana, Trinidad James &amp; Schoolboy Q) - A$AP Ferg https://t.co/O3GcZt1tON #beats1"
2015-07-04 23:05:48,"Pop That (feat. Rick Ross, Drake &amp; Lil Wayne)","French Montana","https://t.co/sYd6plMB7p","Pop That (feat. Rick Ross, Drake &amp; Lil Wayne) - French Montana https://t.co/sYd6plMB7p #beats1"
2015-07-04 23:05:04,"All Day (feat. Theophilus London, Allan Kingdom &amp; Paul McCartney)","Kanye West","https://t.co/X4G2h1kBbq","All Day (feat. Theophilus London, Allan Kingdom &amp; Paul McCartney) - Kanye West https://t.co/X4G2h1kBbq #beats1"
2015-07-04 23:04:20,"Public Service Announcement (Interlude)","JAY Z","https://t.co/ff0uBIFnvK","Public Service Announcement (Interlude) - JAY Z https://t.co/ff0uBIFnvK #beats1"
2015-07-04 23:02:47,"Fire Squad","J. Cole","https://t.co/zJxolqtBdd","Fire Squad - J. Cole https://t.co/zJxolqtBdd #beats1"
2015-07-04 22:58:18,"White Iverson","Post Malone","https://t.co/rZr6hiROKP","White Iverson - Post Malone https://t.co/rZr6hiROKP #beats1"
2015-07-04 22:57:32,"Electric Body (feat. ScHoolboy Q)","A$AP Rocky","https://t.co/3SH0qH3bXe","Electric Body (feat. ScHoolboy Q) - A$AP Rocky https://t.co/3SH0qH3bXe #beats1"
2015-07-04 22:55:18,"3500 (feat. Future &amp; 2 Chainz)","Travi$ Scott","https://t.co/yHLVGnDVGz","3500 (feat. Future &amp; 2 Chainz) - Travi$ Scott https://t.co/yHLVGnDVGz #beats1"
2015-07-04 22:53:47,"Quarter Million (feat. Cam'ron)","Troy Ave","https://t.co/DBTKoAodLP","Quarter Million (feat. Cam'ron) - Troy Ave https://t.co/DBTKoAodLP #beats1"
2015-07-04 22:51:32,"Beautiful Life (feat. Action Bronson &amp; Joey Bada$$)","Statik Selektah","https://t.co/oG1DKJUaDu","Beautiful Life (feat. Action Bronson &amp; Joey Bada$$) - Statik Selektah https://t.co/oG1DKJUaDu #beats1"
2015-07-04 22:49:18,"Off the Rip (feat. Chinx &amp; N.O.R.E.)","French Montana","https://t.co/qhuEXgmcct","Off the Rip (feat. Chinx &amp; N.O.R.E.) - French Montana https://t.co/qhuEXgmcct #beats1"
2015-07-04 22:47:47,"Check","Meek Mill","https://t.co/bBFT39c2yt","Check - Meek Mill https://t.co/bBFT39c2yt #beats1"
2015-07-04 22:47:02,"Lord Pretty Flacko Jodye 2 (LPFJ2)","A$AP Rocky","https://t.co/I63VTnzC50","Lord Pretty Flacko Jodye 2 (LPFJ2) - A$AP Rocky https://t.co/I63VTnzC50 #beats1"
2015-07-04 22:44:03,"Warning","The Notorious B.I.G.","https://t.co/xF1OcldfkP","Warning - The Notorious B.I.G. https://t.co/xF1OcldfkP #beats1"
2015-07-04 22:43:20,"Walk On By","Isaac Hayes","https://t.co/YgrhxBCzkv","Walk On By - Isaac Hayes https://t.co/YgrhxBCzkv #beats1"
2015-07-04 22:42:33,"C.R.E.A.M.","Wu","https://t.co/s98ChMeJk8","C.R.E.A.M. - Wu-Tang Clan https://t.co/s98ChMeJk8 #beats1"
2015-07-04 22:41:47,"As Long As I've Got You","The Charmels","https://t.co/5vrbnpuM57","As Long As I've Got You - The Charmels https://t.co/5vrbnpuM57 #beats1"
2015-07-04 22:40:17,"Can I Live","JAY Z","https://t.co/sUYHLpv1oa","Can I Live - JAY Z https://t.co/sUYHLpv1oa #beats1"
2015-07-04 22:38:47,"The Look of Love","Isaac Hayes","https://t.co/S5snoaY9sQ","The Look of Love - Isaac Hayes https://t.co/S5snoaY9sQ #beats1"
2015-07-04 22:38:02,"Ms. Fat Booty","Mos Def","https://t.co/6BwEvcAj55","Ms. Fat Booty - Mos Def https://t.co/6BwEvcAj55 #beats1"
2015-07-04 22:37:18,"One Step Ahead","Aretha Franklin","https://t.co/lrJ6wTzOeJ","One Step Ahead - Aretha Franklin https://t.co/lrJ6wTzOeJ #beats1"
2015-07-04 22:35:47,"Can I Kick It?","A Tribe Called Quest","https://t.co/YXMurkQCpa","Can I Kick It? - A Tribe Called Quest https://t.co/YXMurkQCpa #beats1"
2015-07-04 22:34:17,"California Love","2Pac","https://t.co/b95kMbJkjF","California Love - 2Pac https://t.co/b95kMbJkjF #beats1"
2015-07-04 22:33:32,"Walk On the Wild Side","Lou Reed","https://t.co/poD3jlkJ58","Walk On the Wild Side - Lou Reed https://t.co/poD3jlkJ58 #beats1"
2015-07-04 22:32:02,"Takeover","JAY Z","https://t.co/DgvSit5qEM","Takeover - JAY Z https://t.co/DgvSit5qEM #beats1"
2015-07-04 22:30:32,"Woman to Woman","Joe Cocker","https://t.co/xtAzmoudBd","Woman to Woman - Joe Cocker https://t.co/xtAzmoudBd #beats1"
2015-07-04 22:26:02,"m.A.A.d city (feat. MC Eiht)","Kendrick Lamar","https://t.co/SKKuIyaTye","m.A.A.d city (feat. MC Eiht) - Kendrick Lamar https://t.co/SKKuIyaTye #beats1"
2015-07-04 22:24:31,"Pump Pump","Snoop Dogg &amp; Lil' Malik","https://t.co/Snnb7ntzE6","Pump Pump - Snoop Dogg &amp; Lil' Malik https://t.co/Snnb7ntzE6 #beats1"
2015-07-04 22:23:02,"What Would You Do","Tha Dogg Pound","https://t.co/I4gIEOxAew","What Would You Do - Tha Dogg Pound https://t.co/I4gIEOxAew #beats1"
2015-07-04 22:20:46,"Norf Norf","Vince Staples","https://t.co/jeZoLzU4fb","Norf Norf - Vince Staples https://t.co/jeZoLzU4fb #beats1"
2015-07-04 22:20:02,"Ante Up (Robbin Hoodz Theory)","M.O.P.","https://t.co/zVVxDw10fM","Ante Up (Robbin Hoodz Theory) - M.O.P. https://t.co/zVVxDw10fM #beats1"
2015-07-04 22:18:31,"Triumph (feat. CappaDonna)","Wu","https://t.co/wKCc2c6BFa","Triumph (feat. CappaDonna) - Wu-Tang Clan https://t.co/wKCc2c6BFa #beats1"
2015-07-04 22:17:47,"Push It (feat. Pusha T)","iSHi","https://t.co/F1GASRcyg3","Push It (feat. Pusha T) - iSHi https://t.co/F1GASRcyg3 #beats1"
2015-07-04 22:15:31,"Hate Me Now","Nas feat. Puff Daddy","https://t.co/oNoHiJhjRm","Hate Me Now - Nas feat. Puff Daddy https://t.co/oNoHiJhjRm #beats1"
2015-07-04 22:14:47,"No Problems (feat. Rico Love)","Fat Joe","https://t.co/E1lUKO3lD6","No Problems (feat. Rico Love) - Fat Joe https://t.co/E1lUKO3lD6 #beats1"
2015-07-04 22:12:31,"Commas","Future","https://t.co/KTL9pKrtZF","Commas - Future https://t.co/KTL9pKrtZF #beats1"
2015-07-04 22:11:46,"Ni**as in Paris","Kanye West &amp; JAY Z","https://t.co/11qdOQhOMF","Ni**as in Paris - Kanye West &amp; JAY Z https://t.co/11qdOQhOMF #beats1"
2015-07-04 22:11:02,"Can't Tell Me Nothing","Kanye West","https://t.co/dKLjWT64aW","Can't Tell Me Nothing - Kanye West https://t.co/dKLjWT64aW #beats1"
2015-07-04 22:09:32,"U Don't Know","JAY Z","https://t.co/q1SPht0ne8","U Don't Know - JAY Z https://t.co/q1SPht0ne8 #beats1"
2015-07-04 22:08:03,"It's All About the Benjamins (Remix) [feat. The Notorious B.I.G., Lil' Kim &amp; the Lox]","Puff Daddy","https://t.co/xpeWorsJI7","It's All About the Benjamins (Remix) [feat. The Notorious B.I.G., Lil' Kim &amp; the Lox] - Puff Daddy https://t.co/xpeWorsJI7 #beats1"
2015-07-04 22:06:31,"One More Chance (Hip Hop Mix)","The Notorious B.I.G.","https://t.co/AU95p8SM2M","One More Chance (Hip Hop Mix) - The Notorious B.I.G. https://t.co/AU95p8SM2M #beats1"
2015-07-04 22:05:02,"Monster","Meek Mill","https://t.co/Q1TSC7bV2D","Monster - Meek Mill https://t.co/Q1TSC7bV2D #beats1"
2015-07-04 22:03:31,"Made You Look","Nas","https://t.co/Nz3THneAE7","Made You Look - Nas https://t.co/Nz3THneAE7 #beats1"
2015-07-04 21:59:02,"House Every Weekend","David Zowie",NA,"House Every Weekend - David Zowie #beats1"
2015-07-04 21:55:16,"Two Weeks","FKA Twigs","https://t.co/AWjBDiVhIe","Two Weeks - FKA Twigs https://t.co/AWjBDiVhIe #beats1"
2015-07-04 21:52:16,"Little Monster","Royal Blood","https://t.co/hoA22ruzAz","Little Monster - Royal Blood https://t.co/hoA22ruzAz #beats1"
2015-07-04 21:47:46,"Weathered","Jack Garratt",NA,"Weathered - Jack Garratt #beats1"
2015-07-04 21:43:15,"Forever","HAIM","https://t.co/aNcWbuI4QP","Forever - HAIM https://t.co/aNcWbuI4QP #beats1"
2015-07-04 21:38:47,"U Mad (feat. Kanye West)","Vic Mensa","https://t.co/grlviWKmJN","U Mad (feat. Kanye West) - Vic Mensa https://t.co/grlviWKmJN #beats1"
2015-07-04 21:34:16,"Nuthin' but a ""G"" Thang","Dr. Dre","https://t.co/NVE94KBANl","Nuthin' but a ""G"" Thang - Dr. Dre https://t.co/NVE94KBANl #beats1"
2015-07-04 21:30:30,"Let Me Blow Ya Mind","Eve","https://t.co/KnkszI4sRz","Let Me Blow Ya Mind - Eve https://t.co/KnkszI4sRz #beats1"
2015-07-04 21:26:46,"The Wolf","Mumford &amp; Sons","https://t.co/FNISkxpub9","The Wolf - Mumford &amp; Sons https://t.co/FNISkxpub9 #beats1"
2015-07-04 21:23:00,"Papaoutai","Stromae","https://t.co/T8Om75RX0x","Papaoutai - Stromae https://t.co/T8Om75RX0x #beats1"
2015-07-04 21:19:15,"Bad Blood (feat. Kendrick Lamar)","Taylor Swift","https://t.co/JNWOYie7i2","Bad Blood (feat. Kendrick Lamar) - Taylor Swift https://t.co/JNWOYie7i2 #beats1"
2015-07-04 21:14:45,"River","Ibeyi","https://t.co/j8SSW3DuBF","River - Ibeyi https://t.co/j8SSW3DuBF #beats1"
2015-07-04 21:11:46,"Powerful (feat. Ellie Goulding &amp; Tarrus Riley)","Major Lazer","https://t.co/qOE3XOAbGU","Powerful (feat. Ellie Goulding &amp; Tarrus Riley) - Major Lazer https://t.co/qOE3XOAbGU #beats1"
2015-07-04 21:08:00,"Oh My","Boogie","https://t.co/O0dDT60kq4","Oh My - Boogie https://t.co/O0dDT60kq4 #beats1"
2015-07-04 21:04:15,"Can't Feel My Face","The Weeknd","https://t.co/q5jNrBLMdm","Can't Feel My Face - The Weeknd https://t.co/q5jNrBLMdm #beats1"
2015-07-04 20:59:44,"Cha Cha","D.R.A.M.","https://t.co/y5x202RZhS","Cha Cha - D.R.A.M. https://t.co/y5x202RZhS #beats1"
2015-07-04 20:55:59,"Little Monster","Royal Blood","https://t.co/hoA22ruzAz","Little Monster - Royal Blood https://t.co/hoA22ruzAz #beats1"
2015-07-04 20:55:14,"Dreams","Beck","https://t.co/AyQGWKitnm","Dreams - Beck https://t.co/AyQGWKitnm #beats1"
2015-07-04 20:51:30,"Nothing Will Be As It Was (Nada Sera Como Antes)","Milton Nascimento","https://t.co/kSq6vDCCiG","Nothing Will Be As It Was (Nada Sera Como Antes) - Milton Nascimento https://t.co/kSq6vDCCiG #beats1"
2015-07-04 20:49:15,"Four Play","Fred Wesley &amp; The Horny Horns","https://t.co/kAzKVIFUgO","Four Play - Fred Wesley &amp; The Horny Horns https://t.co/kAzKVIFUgO #beats1"
2015-07-04 20:48:30,"The Hiatus","Diamond D",NA,"The Hiatus - Diamond D #beats1"
2015-07-04 20:47:00,"Girls, Girls, Girls","JAY Z","https://t.co/luRSWbGTVG","Girls, Girls, Girls - JAY Z https://t.co/luRSWbGTVG #beats1"
2015-07-04 20:45:30,"Use Me","Bill Withers","https://t.co/s9qPWcglzT","Use Me - Bill Withers https://t.co/s9qPWcglzT #beats1"
2015-07-04 20:41:44,"Trench Town Rock","Bob Marley &amp; The Wailers","https://t.co/wZlwxZRaWa","Trench Town Rock - Bob Marley &amp; The Wailers https://t.co/wZlwxZRaWa #beats1"
2015-07-04 20:37:59,"News Or Something","Future",NA,"News Or Something - Future #beats1"
2015-07-04 20:36:29,"Saxy","Gary Bartz",NA,"Saxy - Gary Bartz #beats1"
2015-07-04 20:34:59,"Keep It Up","Milton Wright","https://t.co/owRmkgLW0g","Keep It Up - Milton Wright https://t.co/owRmkgLW0g #beats1"
2015-07-04 20:34:14,"Welcome To The Minstrel Show (feat. Yahzarah)","Little Brother featuring Yahzarah","https://t.co/RDXY22Bbil","Welcome To The Minstrel Show (feat. Yahzarah) - Little Brother featuring Yahzarah https://t.co/RDXY22Bbil #beats1"
2015-07-04 20:32:46,"Chameleon","Herbie Hancock","https://t.co/0ecU2K3VNL","Chameleon - Herbie Hancock https://t.co/0ecU2K3VNL #beats1"
2015-07-04 20:32:01,"La Murga","Héctor Lavoe","https://t.co/9glJR5gpMg","La Murga - Héctor Lavoe https://t.co/9glJR5gpMg #beats1"
2015-07-04 20:30:32,"Easy","Daye Jack","https://t.co/m5MzGXNLLy","Easy - Daye Jack https://t.co/m5MzGXNLLy #beats1"
2015-07-04 20:29:46,"Back In Time","Large Professor","https://t.co/bDdUbh3TXZ","Back In Time - Large Professor https://t.co/bDdUbh3TXZ #beats1"
2015-07-04 20:27:31,"100 Spokes","Curren$y","https://t.co/gCidlQbmt7","100 Spokes - Curren$y https://t.co/gCidlQbmt7 #beats1"
2015-07-04 20:25:59,"You Can't Turn Me Away","Sylvia Striplin","https://t.co/J714rJrqob","You Can't Turn Me Away - Sylvia Striplin https://t.co/J714rJrqob #beats1"
2015-07-04 20:25:14,"Luchini","This Is It","https://t.co/fEnNd7O5tj","Luchini - This Is It - Camp Lo https://t.co/fEnNd7O5tj #beats1"
2015-07-04 20:23:44,"All Day, Always","Skyzoo","https://t.co/hgp6AkWrPW","All Day, Always - Skyzoo https://t.co/hgp6AkWrPW #beats1"
2015-07-04 20:22:14,"Break My Heart","Common","https://t.co/hOqmToKSlt","Break My Heart - Common https://t.co/hOqmToKSlt #beats1"
2015-07-04 20:20:44,"Textures","Herbie Hancock","https://t.co/nErTTiUjKQ","Textures - Herbie Hancock https://t.co/nErTTiUjKQ #beats1"
2015-07-04 20:19:59,"Why Can't We Be Lovers","Holland","https://t.co/H7crXrAnHF","Why Can't We Be Lovers - Holland-Dozier-Holland https://t.co/H7crXrAnHF #beats1"
2015-07-04 20:18:29,"Lituation","Fabolous","https://t.co/WbfGwGTEyb","Lituation - Fabolous https://t.co/WbfGwGTEyb #beats1"
2015-07-04 20:16:59,"Things I Should've Told My Friends","Skyzoo","https://t.co/urtx3u6lOR","Things I Should've Told My Friends - Skyzoo https://t.co/urtx3u6lOR #beats1"
2015-07-04 20:16:14,"Int'l Players Anthem (I Choose You) [Featuring Outkast]","UGK","https://t.co/qshd5MAM1V","Int'l Players Anthem (I Choose You) [Featuring Outkast] - UGK https://t.co/qshd5MAM1V #beats1"
2015-07-04 20:14:44,"Rubber Band Man","T.I.","https://t.co/kOxeM8nGiT","Rubber Band Man - T.I. https://t.co/kOxeM8nGiT #beats1"
2015-07-04 20:12:29,"This Is It","Pastor Troy &amp; Playa Fly","https://t.co/sfvPSfu3DI","This Is It - Pastor Troy &amp; Playa Fly https://t.co/sfvPSfu3DI #beats1"
2015-07-04 20:10:59,"1st of Tha Month","Bone Thugs","https://t.co/IaFzLEC0la","1st of Tha Month - Bone Thugs-n-Harmony https://t.co/IaFzLEC0la #beats1"
2015-07-04 20:10:15,"Machine Gun (Live)","Jimi Hendrix","https://t.co/iGjYhWgPoQ","Machine Gun (Live) - Jimi Hendrix https://t.co/iGjYhWgPoQ #beats1"
2015-07-04 20:08:44,"Aquafina (feat. GoldLink &amp; Chaz French)","Falcons","https://t.co/q1apScZJcq","Aquafina (feat. GoldLink &amp; Chaz French) - Falcons https://t.co/q1apScZJcq #beats1"
2015-07-04 20:07:14,"Throw Sum Mo (feat. Nicki Minaj &amp; Young Thug)","Rae Sremmurd","https://t.co/B2hLfiBHK5","Throw Sum Mo (feat. Nicki Minaj &amp; Young Thug) - Rae Sremmurd https://t.co/B2hLfiBHK5 #beats1"
2015-07-04 20:06:29,"Them Belly Full (But We Hungry)","Bob Marley &amp; The Wailers","https://t.co/IiRNatkP86","Them Belly Full (But We Hungry) - Bob Marley &amp; The Wailers https://t.co/IiRNatkP86 #beats1"
2015-07-04 20:04:59,"F*ck Up Some Commas","Future","https://t.co/KTL9pKrtZF","F*ck Up Some Commas - Future https://t.co/KTL9pKrtZF #beats1"
2015-07-04 20:03:28,"Moonage Daydream","David Bowie","https://t.co/bVtinJbCgl","Moonage Daydream - David Bowie https://t.co/bVtinJbCgl #beats1"
2015-07-04 20:01:58,"Vice City","Sahtyre","https://t.co/DjJE5yEYpk","Vice City - Sahtyre https://t.co/DjJE5yEYpk #beats1"
2015-07-04 20:00:29,"No Type","Rae Sremmurd","https://t.co/gnYLg6vKPn","No Type - Rae Sremmurd https://t.co/gnYLg6vKPn #beats1"
2015-07-04 19:58:58,"Electric Body (feat. ScHoolboy Q)","A$AP Rocky","https://t.co/3SH0qH3bXe","Electric Body (feat. ScHoolboy Q) - A$AP Rocky https://t.co/3SH0qH3bXe #beats1"
2015-07-04 19:56:43,"Summer Madness","Kool &amp; The Gang","https://t.co/DfOSZ96U1s","Summer Madness - Kool &amp; The Gang https://t.co/DfOSZ96U1s #beats1"
2015-07-04 19:52:58,"Something About You","Level 42","https://t.co/Yc7URIDAXn","Something About You - Level 42 https://t.co/Yc7URIDAXn #beats1"
2015-07-04 19:50:42,"Tell Me What To Do","Johnny Hammond",NA,"Tell Me What To Do - Johnny Hammond #beats1"
2015-07-04 19:49:57,"Coldblooded","James Brown","https://t.co/e2u1CHV3cc","Coldblooded - James Brown https://t.co/e2u1CHV3cc #beats1"
2015-07-04 19:48:27,"Trill","Clipse","https://t.co/iglHadSpfc","Trill - Clipse https://t.co/iglHadSpfc #beats1"
2015-07-04 19:47:42,"Luck of Lucien","A Tribe Called Quest","https://t.co/kVkOn1kEi6","Luck of Lucien - A Tribe Called Quest https://t.co/kVkOn1kEi6 #beats1"
2015-07-04 19:46:14,"Take Me Out","Franz Ferdinand","https://t.co/35dJ5myic9","Take Me Out - Franz Ferdinand https://t.co/35dJ5myic9 #beats1"
2015-07-04 19:44:42,"I'm Chief Kamanawanalea (We're the Royal Macadamia Nuts)","The Turtles","https://t.co/HTrHDGRn1b","I'm Chief Kamanawanalea (We're the Royal Macadamia Nuts) - The Turtles https://t.co/HTrHDGRn1b #beats1"
2015-07-04 19:42:27,"Truffle Butter (feat. Drake &amp; Lil Wayne)","Nicki Minaj","https://t.co/bjsRdEpVfc","Truffle Butter (feat. Drake &amp; Lil Wayne) - Nicki Minaj https://t.co/bjsRdEpVfc #beats1"
2015-07-04 19:40:59,"Hangin' On a String","Loose Ends","https://t.co/rRCtaGYZlD","Hangin' On a String - Loose Ends https://t.co/rRCtaGYZlD #beats1"
2015-07-04 19:38:42,"Swish","Millionyoung","https://t.co/DNWLuHqvjB","Swish - Millionyoung https://t.co/DNWLuHqvjB #beats1"
2015-07-04 19:37:58,"K Is for Kelson","Bibio","https://t.co/X3o0kLs3T8","K Is for Kelson - Bibio https://t.co/X3o0kLs3T8 #beats1"
2015-07-04 19:35:42,"Jungle Music","Kelenkye Band","https://t.co/qEkwr6NlVZ","Jungle Music - Kelenkye Band https://t.co/qEkwr6NlVZ #beats1"
2015-07-04 19:33:27,"Ultramagnetic MC's","Critical Beatdown","https://t.co/3QMDOR5eFA","Ultramagnetic MC's - Critical Beatdown https://t.co/3QMDOR5eFA #beats1"
2015-07-04 19:32:42,"Rack City","Tyga","https://t.co/wO5mFohnOp","Rack City - Tyga https://t.co/wO5mFohnOp #beats1"
2015-07-04 19:31:12,"It's a Shame","The Spinners","https://t.co/1XOolxlJBk","It's a Shame - The Spinners https://t.co/1XOolxlJBk #beats1"
2015-07-04 19:29:43,"Bring Em Out","T.I.","https://t.co/4mRcHsMKWD","Bring Em Out - T.I. https://t.co/4mRcHsMKWD #beats1"
2015-07-04 19:28:58,"Do The James Dub","Super Lover Cee &amp; Casanova Ru",NA,"Do The James Dub - Super Lover Cee &amp; Casanova Ru #beats1"
2015-07-04 19:27:27,"Fat Pockets","Showbiz &amp; A.G.","https://t.co/g1HA96SMSB","Fat Pockets - Showbiz &amp; A.G. https://t.co/g1HA96SMSB #beats1"
2015-07-04 19:25:58,"Rise","Herb Alpert","https://t.co/iQvHSajvwc","Rise - Herb Alpert https://t.co/iQvHSajvwc #beats1"
2015-07-04 19:23:43,"Bling Bling","BG &amp; B.G.","https://t.co/q2vD9Qqdwi","Bling Bling - BG &amp; B.G. https://t.co/q2vD9Qqdwi #beats1"
2015-07-04 19:22:12,"I Wish","Skee","https://t.co/iCYa2Rb2U9","I Wish - Skee-Lo https://t.co/iCYa2Rb2U9 #beats1"
2015-07-04 19:21:27,"Dem Bow","Shabba Ranks","https://t.co/UI5jLOJNtL","Dem Bow - Shabba Ranks https://t.co/UI5jLOJNtL #beats1"
2015-07-04 19:19:58,"Beware (Jay","Z Remix)","https://t.co/0ZkHx5M2Pi","Beware (Jay-Z Remix) - Panjabi MC https://t.co/0ZkHx5M2Pi #beats1"
2015-07-04 19:17:42,"On The Run","Kool G Rap","https://t.co/uhCEXRmp8b","On The Run - Kool G Rap https://t.co/uhCEXRmp8b #beats1"
2015-07-04 19:16:57,"$ave That Money","Lil Dicky feat. Fetty Wap and Rich Homie Quan",NA,"$ave That Money - Lil Dicky feat. Fetty Wap and Rich Homie Quan  #beats1"
2015-07-04 19:15:27,"Hornny","John Klemmer",NA,"Hornny - John Klemmer #beats1"
2015-07-04 19:14:41,"Saturday Night","Schoolly D","https://t.co/PWAoH6govy","Saturday Night - Schoolly D  https://t.co/PWAoH6govy #beats1"
2015-07-04 19:13:57,"Be Real (feat. Dej Loaf)","Kid Ink","https://t.co/C5yZdkQX9i","Be Real (feat. Dej Loaf) - Kid Ink https://t.co/C5yZdkQX9i #beats1"
2015-07-04 19:13:11,"Subway Theme","DJ Grand Wizard Theodore","https://t.co/JbS58RtnfW","Subway Theme - DJ Grand Wizard Theodore https://t.co/JbS58RtnfW #beats1"
2015-07-04 19:11:42,"Air (feat. Doom) (Madlib Remix)","Dabrye &amp; Doom","https://t.co/Snrfwr6JaE","Air (feat. Doom) (Madlib Remix) - Dabrye &amp; Doom https://t.co/Snrfwr6JaE #beats1"
2015-07-04 19:10:11,"I Wonder","Kanye West","https://t.co/KBsdX4AYFZ","I Wonder - Kanye West https://t.co/KBsdX4AYFZ #beats1"
